longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location,RHi_era5,flight_level,month,seasonal_factor,RHi_pred,hour,rf_total
10.966,63.179,28186.0,2024-11-10 23:30:00,0.0697,0.028,0.0,1.341,13455.0,1500.0,3328.0,589000000000.0,1.0688e-05,Oslo_Norway,1.1653200419383123,281.86,11,1,1.1092779891606148,23,1.341
10.973,63.237,28163.0,2024-11-10 23:40:00,0.0719,0.026,0.0,1.258,14425.0,1500.0,3366.0,579000000000.0,1.0849e-05,Oslo_Norway,1.185871128258813,281.63,11,1,1.1205748396262274,23,1.258
10.981,63.296,28140.0,2024-11-10 23:50:00,0.0724,0.0246,0.0,1.196,15320.0,1500.0,3401.0,570000000000.0,1.0936e-05,Oslo_Norway,1.102054589329438,281.4,11,1,1.1019517215203172,23,1.196
10.988,63.355,28117.0,2024-11-11 00:00:00,0.072,0.0232,0.0,1.129,16173.0,1500.0,3435.0,562000000000.0,1.0963e-05,Oslo_Norway,1.1117240216119826,281.17,11,1,1.1065001151151324,0,1.129
10.995,63.414,28094.0,2024-11-11 00:10:00,0.0813,0.0229,0.0,1.118,16975.0,1500.0,3469.0,554000000000.0,1.1106e-05,Oslo_Norway,1.1173682676018883,280.94,11,1,1.1058328426335051,0,1.118
11.002,63.473,28071.0,2024-11-11 00:20:00,0.0887,0.0197,0.0,0.946,17695.0,1500.0,3505.0,546000000000.0,1.0499e-05,Oslo_Norway,1.1320028433418996,280.71,11,1,1.1136489806402097,0,0.946
11.009,63.532,28048.0,2024-11-11 00:30:00,0.0947,0.0158,0.0,0.743,18322.0,1500.0,3544.0,538000000000.0,9.809e-06,Oslo_Norway,1.2164769384435226,280.48,11,1,1.1606091308358728,0,0.743
11.015,63.591,28028.0,2024-11-11 00:40:00,0.0985,0.0151,0.0,0.698,18896.0,1500.0,3580.0,530000000000.0,9.852e-06,Oslo_Norway,0.981829664727285,280.28,11,1,1.0628602209783757,0,0.698
11.022,63.65,28009.0,2024-11-11 00:50:00,0.0999,0.0147,0.0,0.663,19396.0,1500.0,3618.0,523000000000.0,9.94e-06,Oslo_Norway,1.1000591717758483,280.09,11,1,1.077551323672356,0,0.663
11.029,63.709,27989.0,2024-11-11 01:00:00,0.099,0.014,0.0,0.615,19813.0,1500.0,3662.0,515000000000.0,9.782e-06,Oslo_Norway,1.122048432399157,279.89,11,1,1.10093683638362,1,0.615
11.037,63.768,27969.0,2024-11-11 01:10:00,0.1035,0.0127,0.0,0.624,20161.0,1500.0,3710.0,507000000000.0,9.376e-06,Oslo_Norway,1.1166206166887735,279.69,11,1,1.1027191698765195,1,0.624
11.045,63.827,27953.0,2024-11-11 01:20:00,0.1164,0.0124,0.0,0.593,20468.0,1500.0,3750.0,500000000000.0,9.391e-06,Oslo_Norway,1.1160996049889265,279.53,11,1,1.101935653021604,1,0.593
11.053,63.886,27940.0,2024-11-11 01:30:00,0.1286,0.014,0.0,0.57,20678.0,1500.0,3792.0,493000000000.0,1.0186e-05,Oslo_Norway,1.0784053540277367,279.4,11,1,1.0992587956348414,1,0.57
11.062,63.944,27923.0,2024-11-11 01:40:00,0.1406,0.0149,0.0,0.595,20791.0,1500.0,3836.0,486000000000.0,1.0468e-05,Oslo_Norway,1.117800070860244,279.23,11,1,1.1084020220354223,1,0.595
11.072,64.002,27910.0,2024-11-11 01:50:00,0.1521,0.0161,0.0,0.639,20806.0,1500.0,3884.0,478000000000.0,1.1105e-05,Oslo_Norway,1.0166511556594917,279.1,11,1,1.0904266556106381,1,0.639
11.083,64.06,27897.0,2024-11-11 02:00:00,0.1659,0.0171,0.0,0.671,20751.0,1500.0,3928.0,471000000000.0,1.1461e-05,Oslo_Norway,1.1427744160140447,278.97,11,1,1.1110924536938733,2,0.671
11.094,64.118,27884.0,2024-11-11 02:10:00,0.1656,0.017,0.0,0.661,20655.0,1500.0,3974.0,464000000000.0,1.1703e-05,Oslo_Norway,1.0529479185897106,278.84,11,1,1.1037853687767334,2,0.661
11.106,64.176,27861.0,2024-11-11 02:20:00,0.1659,0.012,0.0,0.433,20527.0,1500.0,4016.0,457000000000.0,9.697e-06,Oslo_Norway,1.0852025514978172,278.61,11,1,1.1073002015061126,2,0.433
11.118,64.233,27848.0,2024-11-11 02:30:00,0.1655,0.0117,0.0,0.412,20352.0,1500.0,4058.0,451000000000.0,9.505e-06,Oslo_Norway,1.0565246940681992,278.48,11,1,1.0692823841628034,2,0.412
11.132,64.29,27828.0,2024-11-11 02:40:00,0.1583,0.0078,0.0,0.305,20130.0,1500.0,4098.0,446000000000.0,7.767e-06,Oslo_Norway,1.1117238315279818,278.28,11,1,1.1033391969531063,2,0.305
11.146,64.347,27812.0,2024-11-11 02:50:00,0.1483,0.0059,0.0,0.219,19906.0,1500.0,0.0,441000000000.0,6.75e-06,Oslo_Norway,1.1678554393016625,278.12,11,1,1.1278949752853233,2,0.219
10.638,59.834,29843.0,2024-11-10 15:00:00,0.0029,2.8272,0.0,44.025,181.0,117.0,1444.0,34516000000000.0,1.481e-06,Oslo_Norway,1.100681280074853,298.43,11,1,1.0932848247629487,15,44.025
10.636,59.914,29869.0,2024-11-10 15:10:00,0.0035,2.1661,0.0,38.968,253.0,149.0,1470.0,31148000000000.0,1.66e-06,Oslo_Norway,1.0979483899706468,298.69,11,1,1.1053874863417377,15,38.968
10.634,59.993,29892.0,2024-11-10 15:20:00,0.0045,1.567,0.0,32.467,325.0,175.0,1498.0,28550000000000.0,1.84e-06,Oslo_Norway,1.0748377542924785,298.92,11,1,1.1035599124314805,15,32.467
10.631,60.072,29911.0,2024-11-10 15:30:00,0.0054,1.3696,0.0,30.949,384.0,198.0,1527.0,26391000000000.0,2.01e-06,Oslo_Norway,1.0814551950303002,299.11,11,1,1.106498067468754,15,30.949
10.628,60.148,29925.0,2024-11-10 15:40:00,0.0066,1.4807,0.0,34.71,428.0,219.0,1556.0,24495000000000.0,2.169e-06,Oslo_Norway,1.0604040822410938,299.25,11,1,1.0995305194463756,15,34.71
10.626,60.224,29938.0,2024-11-10 15:50:00,0.0082,1.653,0.0,39.458,456.0,239.0,1586.0,22798000000000.0,2.316e-06,Oslo_Norway,1.204750494244497,299.38,11,1,1.103788837771798,15,39.458
10.623,60.299,29948.0,2024-11-10 16:00:00,0.0095,1.7283,0.0,42.222,466.0,258.0,1617.0,21243000000000.0,2.446e-06,Oslo_Norway,1.156432501789622,299.48,11,1,1.106409504161201,16,42.222
10.621,60.373,29954.0,2024-11-10 16:10:00,0.0087,1.6989,0.0,42.843,464.0,275.0,1649.0,19815000000000.0,2.557e-06,Oslo_Norway,1.0630902435833633,299.54,11,1,1.0903831872322736,16,42.843
10.619,60.446,29954.0,2024-11-10 16:20:00,0.0083,1.6255,0.0,42.523,456.0,292.0,1679.0,18509000000000.0,2.665e-06,Oslo_Norway,1.055508794086456,299.54,11,1,1.0903831872322736,16,42.523
10.618,60.518,29948.0,2024-11-10 16:30:00,0.008,1.5578,0.0,42.226,450.0,309.0,1709.0,17317000000000.0,2.778e-06,Oslo_Norway,1.1392322097887564,299.48,11,1,1.106409504161201,16,42.226
10.616,60.591,29934.0,2024-11-10 16:40:00,0.0069,1.5521,0.0,42.844,450.0,325.0,1738.0,16219000000000.0,2.895e-06,Oslo_Norway,1.1581079921318758,299.34,11,1,1.1000223328812684,16,42.844
10.616,60.662,29918.0,2024-11-10 16:50:00,0.0061,1.6218,0.0,44.927,458.0,341.0,1765.0,15223000000000.0,3.013e-06,Oslo_Norway,1.0619730709305675,299.18,11,1,1.0993801706232251,16,44.927
10.616,60.733,29898.0,2024-11-10 17:00:00,0.0055,1.7167,0.0,47.464,477.0,357.0,1792.0,14310000000000.0,3.137e-06,Oslo_Norway,1.1707507320470931,298.98,11,1,1.1065515199163267,17,47.464
10.617,60.803,29875.0,2024-11-10 17:10:00,0.0049,1.7367,0.0,48.532,507.0,373.0,1818.0,13480000000000.0,3.264e-06,Oslo_Norway,1.103614697915403,298.75,11,1,1.1113714018475895,17,48.532
10.619,60.873,29852.0,2024-11-10 17:20:00,0.0044,1.6313,0.0,47.28,548.0,388.0,1842.0,12729000000000.0,3.403e-06,Oslo_Norway,1.1059191103224255,298.52,11,1,1.111679527124877,17,47.28
10.622,60.942,29836.0,2024-11-10 17:30:00,0.0039,1.4197,0.0,43.758,604.0,404.0,1865.0,12051000000000.0,3.559e-06,Oslo_Norway,1.1283596074819608,298.36,11,1,1.0981292907899236,17,43.758
10.626,61.01,29823.0,2024-11-10 17:40:00,0.0036,1.2366,0.0,39.724,678.0,419.0,1887.0,11428000000000.0,3.738e-06,Oslo_Norway,1.1355472448625383,298.23,11,1,1.103052283245191,17,39.724
10.631,61.078,29816.0,2024-11-10 17:50:00,0.0032,1.2204,0.0,39.63,771.0,435.0,1909.0,10861000000000.0,3.948e-06,Oslo_Norway,1.1292926564363017,298.16,11,1,1.0946914408986492,17,39.63
10.637,61.145,29806.0,2024-11-10 18:00:00,0.003,1.243,0.0,40.504,874.0,451.0,1931.0,10292000000000.0,4.179e-06,Oslo_Norway,1.166509835044128,298.06,11,1,1.09819812791898,18,40.504
10.645,61.211,29800.0,2024-11-10 18:10:00,0.0032,1.0962,0.0,37.39,989.0,467.0,1954.0,9748000000000.0,4.444e-06,Oslo_Norway,1.1274324259927193,298.0,11,1,1.099637461313051,18,37.39
10.654,61.277,29797.0,2024-11-10 18:20:00,0.0034,0.9982,0.0,35.337,1106.0,484.0,1979.0,9215000000000.0,4.724e-06,Oslo_Norway,1.2072105666648116,297.97,11,1,1.1038987305671766,18,35.337
10.664,61.342,29797.0,2024-11-10 18:30:00,0.0036,1.0611,0.0,37.385,1226.0,501.0,2005.0,8687000000000.0,5.021e-06,Oslo_Norway,1.182723369222886,297.97,11,1,1.1038987305671766,18,37.385
10.676,61.407,29797.0,2024-11-10 18:40:00,0.0038,0.9699,0.0,36.047,1349.0,519.0,2032.0,8166000000000.0,5.337e-06,Oslo_Norway,1.0825726180234039,297.97,11,1,1.1038987305671766,18,36.047
10.688,61.472,29797.0,2024-11-10 18:50:00,0.0041,0.919,0.0,35.451,1475.0,538.0,2062.0,7647000000000.0,5.677e-06,Oslo_Norway,1.1648739026196455,297.97,11,1,1.1038987305671766,18,35.451
10.701,61.536,29797.0,2024-11-10 19:00:00,0.0044,0.9584,0.0,37.237,1604.0,557.0,2094.0,7133000000000.0,6.041e-06,Oslo_Norway,1.0807335703340932,297.97,11,1,1.1038987305671766,19,37.237
10.716,61.6,29800.0,2024-11-10 19:10:00,0.0052,0.8581,0.0,34.876,1729.0,577.0,2126.0,6629000000000.0,6.43e-06,Oslo_Norway,1.1143707699340988,298.0,11,1,1.099637461313051,19,34.876
10.731,61.663,29800.0,2024-11-10 19:20:00,0.0061,0.9191,0.0,37.117,1833.0,597.0,2158.0,6137000000000.0,6.831e-06,Oslo_Norway,1.1533831990588619,298.0,11,1,1.099637461313051,19,37.117
10.746,61.726,29797.0,2024-11-10 19:30:00,0.0071,0.8462,0.0,35.271,1919.0,619.0,2191.0,5657000000000.0,7.25e-06,Oslo_Norway,1.0917172291745771,297.97,11,1,1.1038987305671766,19,35.271
10.762,61.789,29793.0,2024-11-10 19:40:00,0.009,0.903,0.0,37.107,1989.0,642.0,2225.0,5193000000000.0,7.694e-06,Oslo_Norway,1.1462349272377204,297.93,11,1,1.089816211661243,19,37.107
10.778,61.852,29787.0,2024-11-10 19:50:00,0.0119,0.8507,0.0,35.563,2034.0,667.0,2256.0,4754000000000.0,8.154e-06,Oslo_Norway,1.1547313211273438,297.87,11,1,1.100642386322921,19,35.563
10.793,61.915,29777.0,2024-11-10 20:00:00,0.0157,0.9215,0.0,37.486,2041.0,693.0,2287.0,4334000000000.0,8.62e-06,Oslo_Norway,1.1865103819360947,297.77,11,1,1.1125050113055572,20,37.486
10.809,61.977,29760.0,2024-11-10 20:10:00,0.0193,0.8831,0.0,36.062,2011.0,722.0,2319.0,3932000000000.0,9.075e-06,Oslo_Norway,1.1009580773931273,297.6,11,1,1.0957706401648293,20,36.062
10.824,62.039,29741.0,2024-11-10 20:20:00,0.0234,0.9603,0.0,33.408,1974.0,753.0,2350.0,3557000000000.0,9.569e-06,Oslo_Norway,1.032027926427938,297.41,11,1,1.1003423080575514,20,33.408
10.839,62.102,29715.0,2024-11-10 20:30:00,0.0277,0.9453,0.0,32.873,1932.0,787.0,2380.0,3209000000000.0,1.0113e-05,Oslo_Norway,1.0529585075416756,297.15,11,1,1.1000942172562131,20,32.873
10.854,62.164,29682.0,2024-11-10 20:40:00,0.0322,0.9774,0.0,34.113,1893.0,825.0,2411.0,2886000000000.0,1.0715e-05,Oslo_Norway,1.1101273022196183,296.82,11,1,1.0960300429095426,20,34.113
10.868,62.227,29642.0,2024-11-10 20:50:00,0.037,1.0348,0.0,35.877,1871.0,868.0,2441.0,2587000000000.0,1.1379e-05,Oslo_Norway,1.045033887010566,296.42,11,1,1.1043320871130462,20,35.877
10.883,62.29,29593.0,2024-11-10 21:00:00,0.0394,1.0328,0.0,36.188,1890.0,917.0,2472.0,2312000000000.0,1.2105e-05,Oslo_Norway,1.014800801355854,295.93,11,1,1.097225391526154,21,36.188
10.897,62.353,29537.0,2024-11-10 21:10:00,0.0343,0.959,0.0,34.532,1986.0,972.0,2502.0,2064000000000.0,1.2817e-05,Oslo_Norway,1.0715652933092603,295.37,11,1,1.1026456872241952,21,34.532
10.91,62.415,29472.0,2024-11-10 21:20:00,0.0297,0.8755,0.0,32.349,2166.0,1032.0,2530.0,1847000000000.0,1.3599e-05,Oslo_Norway,1.1021105956593162,294.72,11,1,1.1021455206154167,21,32.349
10.923,62.478,29400.0,2024-11-10 21:30:00,0.0257,0.8116,0.0,30.428,2446.0,1096.0,2555.0,1657000000000.0,1.4482e-05,Oslo_Norway,1.0992538145705584,294.0,11,1,1.0901951707518025,21,30.428
10.933,62.54,29318.0,2024-11-10 21:40:00,0.0248,0.7151,0.0,28.23,2840.0,1165.0,2578.0,1489000000000.0,1.545e-05,Oslo_Norway,1.1204326229244974,293.18,11,1,1.1077802464887723,21,28.23
10.943,62.601,29226.0,2024-11-10 21:50:00,0.0264,0.6211,0.0,25.829,3344.0,1237.0,2594.0,1346000000000.0,1.6436e-05,Oslo_Norway,1.1660452231189355,292.26,11,1,1.119589716444796,21,25.829
10.951,62.662,29124.0,2024-11-10 22:00:00,0.0285,0.5438,0.0,23.689,3879.0,1312.0,2603.0,1224000000000.0,1.737e-05,Oslo_Norway,1.1110787815035699,291.24,11,1,1.0949853140660117,22,23.689
10.957,62.722,29016.0,2024-11-10 22:10:00,0.0332,0.4845,0.0,21.994,4442.0,1391.0,2605.0,1122000000000.0,1.8326e-05,Oslo_Norway,1.0707507382306731,290.16,11,1,1.0915018334767896,22,21.994
10.964,62.782,28901.0,2024-11-10 22:20:00,0.0368,0.426,0.0,20.181,5096.0,1475.0,2601.0,1036000000000.0,1.9152e-05,Oslo_Norway,1.0449192915664072,289.01,11,1,1.0779120637761281,22,20.181
10.971,62.842,28780.0,2024-11-10 22:30:00,0.0395,0.3448,0.0,17.136,5908.0,1500.0,2585.0,967000000000.0,1.9204e-05,Oslo_Norway,1.0676763809261847,287.8,11,1,1.105268416970667,22,17.136
10.98,62.901,28661.0,2024-11-10 22:40:00,0.0426,0.2652,0.0,13.478,6875.0,1500.0,2566.0,914000000000.0,1.8693e-05,Oslo_Norway,1.092010707898185,286.61,11,1,1.0937262676580628,22,13.478
10.988,62.96,28550.0,2024-11-10 22:50:00,0.0462,0.199,0.0,10.258,8004.0,1500.0,2546.0,875000000000.0,1.7852e-05,Oslo_Norway,1.2009798200984267,285.5,11,1,1.1146141088655634,22,10.258
10.997,63.019,28448.0,2024-11-10 23:00:00,0.0499,0.1444,0.0,7.487,9283.0,1500.0,2528.0,847000000000.0,1.6645e-05,Oslo_Norway,1.0887083285952714,284.48,11,1,1.090996075895911,23,7.487
11.006,63.077,28363.0,2024-11-10 23:10:00,0.056,0.0985,0.0,5.068,10707.0,1500.0,2511.0,829000000000.0,1.492e-05,Oslo_Norway,1.1664963420423533,283.63,11,1,1.1017122583807888,23,5.068
11.015,63.135,28294.0,2024-11-10 23:20:00,0.0612,0.0675,0.0,3.409,12090.0,1500.0,2504.0,817000000000.0,1.3181e-05,Oslo_Norway,1.0832282332619718,282.94,11,1,1.1140780594514819,23,3.409
11.023,63.194,28248.0,2024-11-10 23:30:00,0.0652,0.0468,0.0,2.312,13400.0,1500.0,2503.0,808000000000.0,1.183e-05,Oslo_Norway,1.1257582355004505,282.48,11,1,1.11014646621924,23,2.312
11.032,63.252,28215.0,2024-11-10 23:40:00,0.0681,0.0378,0.0,1.851,14630.0,1500.0,2508.0,801000000000.0,1.107e-05,Oslo_Norway,1.1431649207284003,282.15,11,1,1.0969886619050997,23,1.851
11.04,63.311,28189.0,2024-11-10 23:50:00,0.0683,0.0326,0.0,1.593,15792.0,1500.0,2514.0,794000000000.0,1.0839e-05,Oslo_Norway,1.0507069357422223,281.89,11,1,1.0864740158913126,23,1.593
11.048,63.37,28166.0,2024-11-11 00:00:00,0.0677,0.0299,0.0,1.464,16906.0,1500.0,2522.0,787000000000.0,1.0742e-05,Oslo_Norway,1.1586931954983097,281.66,11,1,1.1243934432627103,0,1.464
11.055,63.429,28146.0,2024-11-11 00:10:00,0.0775,0.0281,0.0,1.384,17964.0,1500.0,2532.0,780000000000.0,1.0839e-05,Oslo_Norway,1.1178319708593827,281.46,11,1,1.1009435471699023,0,1.384
11.063,63.489,28123.0,2024-11-11 00:20:00,0.0856,0.0259,0.0,1.261,18950.0,1500.0,2543.0,773000000000.0,1.0455e-05,Oslo_Norway,1.0881113964433893,281.23,11,1,1.099607515972863,0,1.261
11.07,63.548,28104.0,2024-11-11 00:30:00,0.0922,0.0208,0.0,0.995,19859.0,1500.0,2555.0,766000000000.0,9.877e-06,Oslo_Norway,1.130948115176869,281.04,11,1,1.1172662710234436,0,0.995
11.078,63.607,28084.0,2024-11-11 00:40:00,0.0965,0.0198,0.0,0.926,20708.0,1500.0,2567.0,759000000000.0,9.867e-06,Oslo_Norway,1.0830937543851147,280.84,11,1,1.1087229538802443,0,0.926
11.086,63.666,28064.0,2024-11-11 00:50:00,0.0986,0.0189,0.0,0.862,21479.0,1500.0,2583.0,752000000000.0,9.841e-06,Oslo_Norway,1.133357875060944,280.64,11,1,1.1202396046383079,0,0.862
11.094,63.726,28045.0,2024-11-11 01:00:00,0.0984,0.0181,0.0,0.802,22183.0,1500.0,2600.0,744000000000.0,9.709e-06,Oslo_Norway,1.1363856314951195,280.45,11,1,1.1477507071894422,1,0.802
11.102,63.785,28022.0,2024-11-11 01:10:00,0.1047,0.0144,0.0,0.707,22804.0,1500.0,2622.0,735000000000.0,8.946e-06,Oslo_Norway,1.0709210289264441,280.22,11,1,1.0726303778288826,1,0.707
11.111,63.844,28009.0,2024-11-11 01:20:00,0.1152,0.015,0.0,0.729,23376.0,1500.0,2640.0,728000000000.0,9.274e-06,Oslo_Norway,1.100477557870479,280.09,11,1,1.077551323672356,1,0.729
11.121,63.903,27995.0,2024-11-11 01:30:00,0.1253,0.0163,0.0,0.667,23844.0,1500.0,2660.0,720000000000.0,9.767e-06,Oslo_Norway,1.0438453158463452,279.95,11,1,1.0436611725698206,1,0.667
11.131,63.961,27982.0,2024-11-11 01:40:00,0.1352,0.0176,0.0,0.715,24219.0,1500.0,2680.0,712000000000.0,1.0248e-05,Oslo_Norway,1.0500020681172642,279.82,11,1,1.0791985223921006,1,0.715
11.142,64.019,27969.0,2024-11-11 01:50:00,0.1462,0.0184,0.0,0.736,24472.0,1500.0,2705.0,703000000000.0,1.0587e-05,Oslo_Norway,1.090547870910224,279.69,11,1,1.1027191698765195,1,0.736
11.154,64.077,27956.0,2024-11-11 02:00:00,0.1586,0.0188,0.0,0.747,24697.0,1500.0,2724.0,695000000000.0,1.0974e-05,Oslo_Norway,1.167448882881023,279.56,11,1,1.1074666770173334,2,0.747
11.166,64.135,27943.0,2024-11-11 02:10:00,0.1579,0.0193,0.0,0.758,24848.0,1500.0,2746.0,686000000000.0,1.1107e-05,Oslo_Norway,1.171118962104988,279.43,11,1,1.117629391144304,2,0.758
11.179,64.192,27920.0,2024-11-11 02:20:00,0.1578,0.0146,0.0,0.545,24958.0,1500.0,2766.0,678000000000.0,9.836e-06,Oslo_Norway,1.1347789330260392,279.2,11,1,1.1133631818470535,2,0.545
11.193,64.25,27904.0,2024-11-11 02:30:00,0.1575,0.0119,0.0,0.494,24985.0,1500.0,2786.0,671000000000.0,8.756e-06,Oslo_Norway,1.0993719285482835,279.04,11,1,1.0968773502138147,2,0.494
11.207,64.306,27887.0,2024-11-11 02:40:00,0.148,0.0108,0.0,0.448,24978.0,1500.0,2802.0,665000000000.0,8.453e-06,Oslo_Norway,1.0868484301515287,278.87,11,1,1.1069839916096509,2,0.448
10.664,59.833,29836.0,2024-11-10 15:00:00,0.0028,7.2749,0.0,77.049,43.0,105.0,0.0,18441000000000.0,1.604e-06,Oslo_Norway,1.056710878307511,298.36,11,1,1.0981292907899236,15,77.049
10.663,59.914,29862.0,2024-11-10 15:10:00,0.0034,1.7832,0.0,35.008,246.0,140.0,1444.0,24626000000000.0,1.772e-06,Oslo_Norway,1.1088532120364651,298.62,11,1,1.106473708990894,15,35.008
10.661,59.994,29882.0,2024-11-10 15:20:00,0.0045,1.3633,0.0,30.339,314.0,167.0,1471.0,22504000000000.0,1.968e-06,Oslo_Norway,1.1520248685686605,298.82,11,1,1.1089062924380237,15,30.339
10.659,60.072,29902.0,2024-11-10 15:30:00,0.0055,1.4143,0.0,33.225,369.0,192.0,1499.0,20739000000000.0,2.154e-06,Oslo_Norway,1.0683970013054447,299.02,11,1,1.0935490207395575,15,33.225
10.657,60.149,29918.0,2024-11-10 15:40:00,0.0068,1.57,0.0,37.955,412.0,214.0,1527.0,19220000000000.0,2.329e-06,Oslo_Norway,1.0633111870885463,299.18,11,1,1.0993801706232251,15,37.955
10.654,60.225,29931.0,2024-11-10 15:50:00,0.0085,1.5805,0.0,39.834,440.0,234.0,1555.0,17857000000000.0,2.49e-06,Oslo_Norway,1.033563520148834,299.31,11,1,1.1015179343287094,15,39.834
10.652,60.3,29941.0,2024-11-10 16:00:00,0.0098,1.4791,0.0,39.262,450.0,253.0,1585.0,16620000000000.0,2.634e-06,Oslo_Norway,1.0332056284465019,299.41,11,1,1.106465350051736,16,39.262
10.651,60.374,29948.0,2024-11-10 16:10:00,0.009,1.3903,0.0,38.557,449.0,272.0,1614.0,15486000000000.0,2.759e-06,Oslo_Norway,1.1729357150095867,299.48,11,1,1.106409504161201,16,38.557
10.65,60.448,29948.0,2024-11-10 16:20:00,0.0085,1.3901,0.0,39.589,443.0,290.0,1643.0,14449000000000.0,2.882e-06,Oslo_Norway,1.0981702658061976,299.48,11,1,1.106409504161201,16,39.589
10.649,60.52,29941.0,2024-11-10 16:30:00,0.0082,1.5014,0.0,42.972,438.0,307.0,1671.0,13497000000000.0,3.011e-06,Oslo_Norway,1.0910546102017444,299.41,11,1,1.106465350051736,16,42.972
10.648,60.593,29928.0,2024-11-10 16:40:00,0.007,1.6578,0.0,46.893,439.0,324.0,1699.0,12624000000000.0,3.143e-06,Oslo_Norway,1.0516361883521108,299.28,11,1,1.1010365077801523,16,46.893
10.648,60.665,29911.0,2024-11-10 16:50:00,0.0062,1.7411,0.0,49.21,447.0,340.0,1725.0,11832000000000.0,3.273e-06,Oslo_Norway,1.078510513415473,299.11,11,1,1.106498067468754,16,49.21
10.648,60.736,29892.0,2024-11-10 17:00:00,0.0056,1.6881,0.0,48.88,463.0,357.0,1751.0,11106000000000.0,3.406e-06,Oslo_Norway,1.151358624352034,298.92,11,1,1.1035599124314805,17,48.88
10.65,60.806,29869.0,2024-11-10 17:10:00,0.005,1.5244,0.0,46.218,488.0,373.0,1776.0,10447000000000.0,3.542e-06,Oslo_Norway,1.1671672217770892,298.69,11,1,1.1053874863417377,17,46.218
10.652,60.876,29849.0,2024-11-10 17:20:00,0.0045,1.3566,0.0,43.268,524.0,389.0,1798.0,9853000000000.0,3.69e-06,Oslo_Norway,1.046068341732977,298.49,11,1,1.098059333984655,17,43.268
10.655,60.946,29833.0,2024-11-10 17:30:00,0.0041,1.2938,0.0,42.642,573.0,405.0,1822.0,9306000000000.0,3.86e-06,Oslo_Norway,1.120242056105815,298.33,11,1,1.1004420172356548,17,42.642
10.66,61.014,29816.0,2024-11-10 17:40:00,0.0037,1.3318,0.0,43.654,638.0,422.0,1844.0,8776000000000.0,4.062e-06,Oslo_Norway,1.1181870381058818,298.16,11,1,1.0946914408986492,17,43.654
10.665,61.082,29806.0,2024-11-10 17:50:00,0.0034,1.269,0.0,42.458,720.0,439.0,1866.0,8283000000000.0,4.302e-06,Oslo_Norway,1.095267420022631,298.06,11,1,1.09819812791898,17,42.458
10.672,61.149,29797.0,2024-11-10 18:00:00,0.0031,1.0815,0.0,38.13,810.0,456.0,1889.0,7814000000000.0,4.56e-06,Oslo_Norway,1.0122188991288912,297.97,11,1,1.1038987305671766,18,38.13
10.681,61.216,29787.0,2024-11-10 18:10:00,0.0034,1.0724,0.0,38.321,908.0,474.0,1915.0,7360000000000.0,4.854e-06,Oslo_Norway,1.1057658813884488,297.87,11,1,1.100642386322921,18,38.321
10.69,61.282,29783.0,2024-11-10 18:20:00,0.0036,1.0891,0.0,39.02,1006.0,492.0,1941.0,6920000000000.0,5.164e-06,Oslo_Norway,1.0772992938750139,297.83,11,1,1.1128210043345994,18,39.02
10.7,61.348,29777.0,2024-11-10 18:30:00,0.0037,0.9547,0.0,35.877,1105.0,512.0,1970.0,6490000000000.0,5.492e-06,Oslo_Norway,1.1476010097012725,297.77,11,1,1.1125050113055572,18,35.877
10.712,61.413,29774.0,2024-11-10 18:40:00,0.004,0.9967,0.0,38.038,1204.0,531.0,2001.0,6064000000000.0,5.839e-06,Oslo_Norway,1.0194136547685988,297.74,11,1,1.0991187064645622,18,38.038
10.724,61.478,29770.0,2024-11-10 18:50:00,0.0044,0.9441,0.0,37.341,1304.0,552.0,2034.0,5645000000000.0,6.212e-06,Oslo_Norway,1.1827310610264148,297.7,11,1,1.097925423055756,18,37.341
10.738,61.542,29770.0,2024-11-10 19:00:00,0.0047,0.9119,0.0,37.034,1403.0,574.0,2070.0,5230000000000.0,6.612e-06,Oslo_Norway,1.129397878338807,297.7,11,1,1.097925423055756,19,37.034
10.754,61.606,29767.0,2024-11-10 19:10:00,0.0055,0.9191,0.0,37.799,1497.0,596.0,2105.0,4832000000000.0,7.036e-06,Oslo_Norway,1.1683026102258813,297.67,11,1,1.1025488213284667,19,37.799
10.769,61.67,29764.0,2024-11-10 19:20:00,0.0065,0.8806,0.0,37.067,1567.0,620.0,2141.0,4446000000000.0,7.471e-06,Oslo_Norway,1.1002855879114621,297.64,11,1,1.0996707148869114,19,37.067
10.785,61.734,29760.0,2024-11-10 19:30:00,0.0077,0.9075,0.0,38.188,1618.0,645.0,2176.0,4075000000000.0,7.921e-06,Oslo_Norway,1.1483877207018023,297.6,11,1,1.0957706401648293,19,38.188
10.801,61.797,29751.0,2024-11-10 19:40:00,0.01,0.8913,0.0,37.739,1649.0,672.0,2212.0,3721000000000.0,8.391e-06,Oslo_Norway,1.201169278876505,297.51,11,1,1.0920696933251903,19,37.739
10.817,61.86,29741.0,2024-11-10 19:50:00,0.0132,0.9147,0.0,38.309,1649.0,701.0,2244.0,3390000000000.0,8.862e-06,Oslo_Norway,1.1474000460211555,297.41,11,1,1.1003423080575514,19,38.309
